id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
ts104449,The Liberator,SHOW,2020,TV-MA,49,animation; action; drama; war,US,1,tt9308682,7.6,5942
ts237096,Trial by Media,SHOW,2020,TV-MA,62,crime; documentation,US,1,tt11963042,7.1,3096
ts251617,Connected,SHOW,2020,TV-14,44,documentation; comedy,US,1,tt12753692,7.5,1704
tm475783,Jo Koy: Cominâ€™ In Hot,MOVIE,2019,,60,comedy,US,,tt10377036,7.3,986
tm451078,PokÃ©mon: Mewtwo Strikes Back - Evolution,MOVIE,2019,PG,98,animation; action; fantasy; family,JP,,tt8856470,5.7,5384
ts91124,Love Alarm,SHOW,2019,TV-MA,49,scifi; romance; comedy; drama,KR,2,tt9145880,6.8,5262
tm855600,The Stand In,MOVIE,2020,R,101,comedy; drama,US,,tt7970348,4.7,3380
tm827508,The Boys in the Band,MOVIE,2020,R,121,drama,US,,tt10199914,6.8,14938
ts88312,The Eddy,SHOW,2020,TV-MA,58,drama; music; thriller,FR; US,1,tt7322210,7.1,2908
ts256007,Love & Anarchy,SHOW,2020,TV-MA,29,comedy; drama; romance,SE,2,tt10888876,7.4,7896
ts89958,Arthdal Chronicles,SHOW,2019,,80,drama; action; romance; fantasy; history,KR,3,tt8750956,8.3,4200
tm120072,Let It Snow,MOVIE,2019,PG-13,93,comedy; romance,US,,tt1950235,5.8,21515
tm856375,The Decline,MOVIE,2020,R,83,thriller; action,CA,,tt10307440,6,8675
tm462903,Backdraft 2,MOVIE,2019,R,102,drama,US; BE,,,,
ts101408,The Mess You Leave Behind,SHOW,2020,TV-MA,45,thriller; crime; drama,ES,1,tt9731242,6.8,8848
ts219049,Til Death Do Us Part,SHOW,2019,TV-MA,44,scifi; documentation,TW,1,,,
tm845437,Disclosure,MOVIE,2020,,107,documentation,US,,tt8637504,8.2,5301
tm814150,How I Became a Super Hero,MOVIE,2020,,97,drama; fantasy; thriller; action; comedy; scifi,FR,,tt10345590,5.8,5047
tm461366,The Coldest Game,MOVIE,2019,,104,drama; history; sport; thriller; european,PL,,tt6445414,6.2,10411
tm981451,Death to 2020,MOVIE,2020,,71,comedy,GB; US,,tt13567480,6.8,38301
tm855827,Pete Davidson: Alive from New York,MOVIE,2020,,49,comedy,US,,tt11474156,6.1,4072
tm511940,Lying and Stealing,MOVIE,2019,R,100,crime; drama; comedy,US,,tt7558302,5.4,5596
ts85480,Carole & Tuesday,SHOW,2019,TV-PG,23,scifi; music; animation; drama,JP,1,tt8107988,7.8,1979
ts315066,Vampires,SHOW,2020,TV-MA,40,scifi; drama; fantasy; horror,FR,1,tt11829316,5.6,1234
ts221365,Criminal: Spain,SHOW,2019,TV-MA,40,crime,ES,1,,,
tm890674,Becoming,MOVIE,2020,PG,89,documentation,US,,tt12221748,6.8,6305
tm834291,Escaping the NXIVM Cult: A Mothers Fight to Save Her Daughter,MOVIE,2019,,87,crime; drama,,,tt10584730,5.3,426
tm524282,Invader ZIM: Enter the Florpus,MOVIE,2019,,71,drama; family; horror; action; fantasy; animation; comedy; scifi; thriller,US,,tt6744342,7.4,5656
ts216474,The Trial,SHOW,2019,TV-MA,50,crime; thriller; drama,IT,1,tt10549212,7.2,3032
ts225860,Bloodride,SHOW,2020,TV-MA,31,scifi,NO,1,,,
tm881162,Athlete A,MOVIE,2020,PG-13,104,documentation; crime; sport,US,,tt11905462,7.6,10544
ts189405,Killer Ratings,SHOW,2019,TV-MA,50,documentation; crime,BR,1,tt10243692,7.6,1671
ts93482,The Last Kids on Earth,SHOW,2019,,58,animation; comedy; family; horror; scifi,US,4,tt8914012,7.3,1293
ts236033,#blackAF,SHOW,2020,TV-MA,35,comedy,US,1,,,
ts242244,Japan Sinks: 2020,SHOW,2020,TV-MA,26,action; scifi; animation; drama,JP,1,tt12031040,6.4,2922
tm471922,An Easy Girl,MOVIE,2019,,92,comedy; drama; european,FR,,tt9632590,5.6,4911
tm877456,9to5: The Story of A Movement,MOVIE,2020,,89,documentation; history,US,,tt11753730,7.4,228
tm818502,Live Twice; Love Once,MOVIE,2019,,101,comedy; drama; european,ES,,tt9063902,7.2,6492
ts236725,Lenox Hill,SHOW,2020,TV-MA,50,documentation,US,1,tt12190580,8.7,2276
ts113637,The AlcÃ sser Murders,SHOW,2019,TV-MA,61,documentation; crime,ES,1,tt8035424,7.1,2127
ts222367,We Are the Wave,SHOW,2019,,49,drama,DE,1,tt11053220,6.2,2637
tm884511,The Lost Husband,MOVIE,2020,PG-13,109,romance; drama,US,,tt4257940,6.1,4578
ts252122,The Possessed,SHOW,2020,TV-MA,9,thriller; horror,KR,1,tt12929796,5.7,882
tm887450,Made You Look: A True Story About Fake Art,MOVIE,2020,,96,documentation; crime,CA,,tt11994750,7,4111
tm430171,Screwball,MOVIE,2019,,105,documentation; history,US,,tt8819596,7.1,1678
tm936396,Holidate,MOVIE,2020,,103,romance; comedy,US,,tt9866072,6.1,61924
tm425698,The Wedding Guest,MOVIE,2019,R,94,thriller,IN; GB,,tt7645780,5.8,5480
tm371882,Ne Zha,MOVIE,2019,PG-13,110,fantasy,CN,,tt7843530,,
tm858001,Only,MOVIE,2020,R,98,romance; horror; thriller; drama; action; family,US,,,,
tm424074,Then Came You,MOVIE,2019,PG-13,93,comedy; drama,US,,tt4859168,6.9,12356
ts222917,Kevin Hart: Dont F**k This Up,SHOW,2019,TV-MA,40,documentation,US,1,tt11313054,6.4,2009
tm885860,Hannah Gadsby: Douglas,MOVIE,2020,,72,comedy,AU,,,,
tm469400,BrenÃ© Brown: The Call to Courage,MOVIE,2019,,76,documentation; drama,US,,tt10050766,7.7,1516
ts86927,Touch Your Heart,SHOW,2019,TV-MA,63,comedy; drama; romance,KR,1,tt9466990,7.7,3046
tm467299,Anthony Jeselnik: Fire in the Maternity Ward,MOVIE,2019,,64,comedy,US,,tt10050780,7.2,3547
ts321758,Vagabond,SHOW,2019,TV-MA,61,drama; action; thriller; romance,KR,1,tt8523042,8.2,7544
ts252098,The Duchess,SHOW,2020,TV-MA,23,drama; comedy,GB,1,,,
tm843768,John Mulaney & The Sack Lunch Bunch,MOVIE,2019,,70,comedy; family; music,US,,tt11318624,7.4,3498
tm458721,Amy Schumer: Growing,MOVIE,2019,,61,comedy,US,,tt9770590,5.4,3812
tm918701,Dont Listen,MOVIE,2020,,98,thriller; horror; european,ES,,,,
tm571805,Otherhood,MOVIE,2019,R,100,comedy,US; GB,,tt4180560,6.1,11048
tm501222,Twin Murders: The Silence of the White City,MOVIE,2019,,110,crime; drama; horror; thriller; action; european,ES,,tt8393332,5.3,5251
tm848995,Jingle Jangle: A Christmas Journey,MOVIE,2020,PG,122,music; family; fantasy,US,,tt7736496,6.5,18274
ts224164,Night on Earth,SHOW,2020,TV-PG,45,documentation,GB,1,,,
ts215378,Love 101,SHOW,2020,TV-14,46,comedy; drama; romance,TR,2,tt10516352,7.5,13797
ts237208,The Big Flower Fight,SHOW,2020,,39,reality,GB; US,1,tt12200714,7.4,1178
ts251157,Wizards: Tales of Arcadia,SHOW,2020,TV-Y7,24,action; scifi,US,1,,,
ts268890,Lovestruck in the City,SHOW,2020,TV-14,30,drama; romance,KR,1,tt13394544,7.7,2129
ts223192,Hospital Playlist,SHOW,2020,TV-14,90,comedy; drama,KR,2,tt11769304,8.8,4836
ts218803,Diagnosis,SHOW,2019,,47,documentation; reality,US,2,tt8997426,,
tm463385,Framing John DeLorean,MOVIE,2019,,109,drama; documentation,US,,tt6256978,6.5,2287
tm826563,A Cinderella Story: Christmas Wish,MOVIE,2019,PG,93,romance,US,,tt10326928,5.3,
tm826473,A Sun,MOVIE,2019,,156,drama,TW,,,,
ts226602,How to Fix a Drug Scandal,SHOW,2020,TV-MA,53,crime; documentation,US,1,tt11958942,7,3232
tm823355,Inside Man: Most Wanted,MOVIE,2019,R,106,thriller; action; crime,US,,tt7832848,5.6,3927
ts255880,Dream Home Makeover,SHOW,2020,TV-G,27,reality,US,2,tt13161310,5.5,1078
tm942240,Dance of the Forty One,MOVIE,2020,,99,drama; history,BR; MX,,tt11525022,6.8,4236
tm483997,The Kissing Booth 2,MOVIE,2020,,134,comedy; romance,GB,,tt9784456,5.7,30310
ts221174,Ricky Zoom,SHOW,2019,TV-Y,12,animation; family,CN,2,tt10932166,6.3,90
ts103360,The Barrier,SHOW,2020,TV-MA,52,scifi; fantasy; thriller; action; drama; war,ES,1,tt9460858,6.8,3447
ts220552,Power Players,SHOW,2019,,11,scifi; animation; action; comedy; fantasy,US; FR,1,tt10895604,5.9,84
tm920096,Definition Please,MOVIE,2020,,91,drama; comedy,,,tt10395748,5.5,157
tm864480,Unknown Origins,MOVIE,2020,,96,thriller; comedy; action; crime; drama,AR; ES,,tt5827790,6.1,6732
ts111206,Fast & Furious Spy Racers,SHOW,2019,,26,comedy; crime; drama; family; animation; action,US,6,tt8322592,5.7,1444
ts296153,Ashley Garcia: Genius in Love,SHOW,2020,TV-PG,30,comedy,US,3,tt10380934,6.8,1183
tm898262,Coven,MOVIE,2020,,92,drama; history; thriller; horror; action,AR; ES; FR,,tt9916362,6.4,4598
ts254982,Nadiya Bakes,SHOW,2020,,29,documentation,GB,1,,,
tm824165,Falling Inn Love,MOVIE,2019,,98,comedy; romance,US,,tt9860752,5.6,19091
tm465231,Nate Bargatze: The Tennessee Kid,MOVIE,2019,,60,comedy,US,,tt9861504,7.6,1798
ts215718,Extracurricular,SHOW,2020,TV-MA,54,drama,KR,1,tt12034342,,
tm883189,Dangerous Lies,MOVIE,2020,,96,thriller; horror; drama; comedy; crime,US,,tt10183816,5.3,16731
ts225328,Get Even,SHOW,2020,TV-PG,29,drama,GB,1,,,
tm458127,Human Nature,MOVIE,2019,,107,documentation; thriller,US,,tt7188970,7.7,1541
tm475339,Beats,MOVIE,2019,,109,drama,US,,tt8530978,6.3,5122
ts268551,Run On,SHOW,2020,,70,drama,KR,1,,,
tm881859,A Secret Love,MOVIE,2020,,83,documentation; drama,US,,tt3260524,7.8,4334
tm503508,Earthquake Bird,MOVIE,2019,R,107,romance; thriller; crime; drama,JP; GB,,tt8178486,5.9,14154
tm827304,LEGO Marvel Spider-Man: Vexed by Venom,MOVIE,2019,,25,animation; action; comedy; family,US,,tt10755644,5.6,290
ts254600,The Playbook,SHOW,2020,TV-MA,44,documentation; sport,US,1,tt12930602,7.4,1360
tm461829,The Hard Way,MOVIE,2019,,92,action,US,,tt9815714,4.8,3171
tm434553,Cut Throat City,MOVIE,2020,R,123,crime; thriller; action; drama,US,,tt3547306,4.8,2521
ts225716,Family Business,SHOW,2019,TV-MA,47,comedy; family,FR,3,tt10423460,7.4,3907
tm848996,Tigertail,MOVIE,2020,PG,91,drama,US,,tt8902948,6.6,3540
ts225162,Babies,SHOW,2020,TV-PG,38,documentation; reality,US,2,tt13705052,,
tm448767,Knock Down the House,MOVIE,2019,PG,86,documentation,US,,tt9358052,7.1,12418
ts256783,We Are the Champions,SHOW,2020,TV-MA,29,documentation,US,1,tt12409154,7.1,1379
ts89048,My First First Love,SHOW,2019,TV-PG,52,drama,KR,2,tt8995604,7.5,2163
tm912373,Jim Jefferies: Intolerant,MOVIE,2020,,66,comedy,US,,tt12588160,7.2,2764
ts225669,Dragons Dogma,SHOW,2020,,28,scifi; animation,JP,1,,,
tm670553,Your Name Engraved Herein,MOVIE,2020,,118,drama; romance,TW,,tt10329134,7.3,5628
ts268508,Alien Worlds,SHOW,2020,TV-PG,44,documentation; animation; scifi,GB,1,tt13464340,6.5,3509
tm847629,Dolly Parton: Here I Am,MOVIE,2019,,89,music; documentation,GB,,tt11497544,7.3,1467
ts103890,The InBESTigators,SHOW,2019,,19,crime; family; comedy,AU,2,tt9332962,8.1,783
ts221366,Criminal: France,SHOW,2019,TV-MA,26,crime,FR,1,,,
ts236388,The Circle France,SHOW,2020,,50,reality,FR,1,tt9581778,7.4,692
tm893816,Desperados,MOVIE,2020,,105,comedy; romance,US,,tt10050362,5.2,10030
ts86413,AJ and the Queen,SHOW,2020,TV-14,52,comedy; drama,US,1,tt8404094,7.4,7961
tm823488,David Foster: Off the Record,MOVIE,2019,,98,documentation,CA,,tt10655608,6.9,552
ts218564,Breakfast; Lunch & Dinner,SHOW,2019,TV-MA,44,documentation,US,1,tt10681670,6.7,1045
ts89291,Mythomaniac,SHOW,2019,TV-MA,46,comedy; drama,FR,2,tt10677432,6.7,1274
tm467804,Watchman,MOVIE,2019,,140,thriller,IN,,,,
ts254293,The American Barbecue Showdown,SHOW,2020,TV-G,43,reality,US,1,tt12938472,7.1,1151
tm922532,Freaks â€“ Youre One of Us,MOVIE,2020,NC-17,93,thriller; fantasy; scifi; action; drama,DE,,tt12875782,5.4,5809
ts237104,History 101,SHOW,2020,TV-PG,22,documentation; history,GB,1,tt11958648,6.8,4031
tm844642,Michelle Wolf: Joke Show,MOVIE,2019,,59,comedy,US,,tt11269704,7.2,1571
ts114080,Twice Upon a Time,SHOW,2019,,48,scifi; thriller; drama; romance; comedy,FR,1,tt7943036,6.3,987
tm878842,The Edge of All We Know,MOVIE,2020,,99,documentation,US,,tt11863046,6.6,2288
tm855483,Have a Good Trip: Adventures in Psychedelics,MOVIE,2020,,85,documentation; comedy,US,,tt12133722,6.8,7578
tm447520,Sebastian Maniscalco: Stay Hungry,MOVIE,2019,,65,comedy,US,,tt9482786,7.1,1295
ts89876,Lunatics,SHOW,2019,TV-MA,36,comedy,US,1,tt8164794,6.6,3136
tm679284,The Knight Before Christmas,MOVIE,2019,,92,drama; fantasy; romance; comedy,US,,tt10060094,5.5,17762
tm454824,Silver Skates,MOVIE,2020,,136,romance; family; history; drama,RU,,tt10525672,7.1,5774
ts252341,Chefs Table: BBQ,SHOW,2020,TV-14,45,documentation,US,1,tt12917170,7.8,981
tm453850,Time to Hunt,MOVIE,2020,,135,drama; scifi; thriller; action; crime,KR,,tt11777040,6.3,5392
ts237488,Blood & Water,SHOW,2020,TV-MA,48,drama,ZA,2,,,
tm447439,System Crasher,MOVIE,2019,,118,drama; european,DE,,tt8535968,7.8,12699
ts222933,Who Killed Little Gregory?,SHOW,2019,,60,crime; drama; documentation; thriller,FR,1,tt11269714,7.4,2908
ts312044,Beyblade Burst Surge,SHOW,2020,TV-Y,23,animation,,1,tt18554728,,
ts220248,Hyperdrive,SHOW,2019,TV-PG,48,reality,US,1,,,
tm467467,Homecoming: A Film by BeyoncÃ©,MOVIE,2019,PG-13,137,music; documentation,US,,tt10147546,7.4,7013
ts269690,Schulz Saves America,SHOW,2020,TV-MA,17,comedy,US,1,tt13607518,7.3,1069
tm834664,Nikki Glaser: Bangin,MOVIE,2019,,63,comedy,US,,tt10952752,6.1,1629
ts221363,Criminal: Germany,SHOW,2019,TV-MA,44,drama; crime,DE,1,tt10986056,7.7,5108
ts268592,Beyblade Burst Rise,SHOW,2019,,0,action; scifi; sport; thriller; animation; fantasy,XX,1,tt11916718,5.7,156
tm497383,Sergio,MOVIE,2020,R,118,drama; history; romance; documentation,US; AL; JO; TH,,tt6468740,6.2,9619
tm978401,Mosul,MOVIE,2019,,86,drama,US,,,,
ts256764,Heaven Officials Blessing,SHOW,2020,TV-14,24,action; scifi; animation,CN; US,1,tt13375866,8.3,1349
ts88471,Girls from Ipanema,SHOW,2019,TV-MA,57,drama; romance,BR,2,tt8001788,7.8,3423
tm449594,Brother,MOVIE,2019,,96,drama; european,FR,,tt9095526,6.7,1054
ts251560,Do Do Sol Sol La La Sol,SHOW,2020,,60,comedy; drama; music; romance,KR,1,tt12850262,7.4,1465
tm452851,The Operative,MOVIE,2019,,116,thriller; action; drama,IL; US; FR; DE,,tt8000718,5.7,6099
tm457856,ReMastered: The Two Killings of Sam Cooke,MOVIE,2019,,74,documentation; music,,,tt9046564,7.2,2231
tm554944,Love Wedding Repeat,MOVIE,2020,,100,romance; comedy,IT; GB,,tt5096470,5.5,20033
tm931158,Gather,MOVIE,2020,,74,documentation,US,,tt9309756,7.8,196
ts237239,All For Love,SHOW,2020,,47,,CO,1,,,
tm834230,The Silence of the Marsh,MOVIE,2019,,92,thriller; european,ES,,,,
tm470836,The Show Must Go On: The Queen + Adam Lambert Story,MOVIE,2019,,81,documentation; music,US,,tt9856280,7.8,1923
tm472411,Iron Fists and Kung Fu Kicks,MOVIE,2019,,108,documentation; history,AU,,tt10255782,6.6,1146
ts225377,Taj Mahal 1989,SHOW,2020,,34,drama; comedy; romance,IO,1,tt11725706,7.4,1522
tm454375,Benchwarmers 2: Breaking Balls,MOVIE,2019,PG-13,90,comedy; sport,US,,tt8750122,4.1,947
tm837756,Im No Longer Here,MOVIE,2019,,112,drama,MX; US,,tt4323594,7.3,7727
ts88909,Glow Up: Britains Next Make-Up Star,SHOW,2019,TV-14,54,reality,GB,4,tt9680524,6.8,1975
tm305433,Rockos Modern Life: Static Cling,MOVIE,2019,,45,comedy; animation; fantasy; scifi; action; family,US,,tt6172460,6.9,3820
tm819054,Dear Mother,MOVIE,2020,,98,comedy; drama,BE; FR,,tt10551904,5.8,1195
tm863890,Rising High,MOVIE,2020,,94,comedy; drama,DE,,tt9806336,5.9,4905
ts222325,Magical Andes,SHOW,2019,,35,documentation,DE,2,tt11816968,7.8,523
ts218500,Dragons: Rescue Riders,SHOW,2019,TV-Y,24,animation; action; comedy; family; fantasy; scifi,US,2,tt10687134,5.9,304
ts187386,My Perfect Landing,SHOW,2020,TV-G,25,family,CA,1,tt10268080,6.6,161
tm490222,Uncorked,MOVIE,2020,,104,drama; comedy,US,,tt9261218,6.4,5414
ts86928,The Crowned Clown,SHOW,2019,TV-14,75,action; history; romance; drama,KR,1,tt9266592,8,880
ts89881,Mr. Iglesias,SHOW,2019,TV-14,29,comedy,US,3,tt8403536,7.1,6703
tm838876,Undercover Brother 2,MOVIE,2019,R,85,action; comedy,US,,tt6843446,3.4,670
tm868777,Love; Guaranteed,MOVIE,2020,,90,comedy; romance,US,,tt11100856,5.6,17092
ts90511,Crime Diaries: Night Out,SHOW,2019,TV-MA,45,crime,MX,1,tt10242266,7.3,850
tm846166,Pets United,MOVIE,2019,,89,comedy; animation,CN; DE; GB,,tt11276598,3.7,2677
tm450478,Under the Eiffel Tower,MOVIE,2019,,87,romance; comedy,US,,tt6251390,5.4,992
ts213232,Awake: The Million Dollar Game,SHOW,2019,TV-PG,42,reality,US,1,tt10370956,5.9,759
ts185885,Oktoberfest: Beer & Blood,SHOW,2020,TV-MA,48,drama; history; thriller,DE,1,tt10244612,6.8,2119
tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,2020,,46,animation; action; comedy; family; fantasy,US,,tt12599350,5.1,175
tm986700,All My Friends Are Dead,MOVIE,2020,,95,thriller; drama; comedy; crime,PL,,tt13728990,5.8,6126
ts217891,SAINT SEIYA: Knights of the Zodiac,SHOW,2019,TV-14,25,scifi; action; animation; fantasy,JP,2,tt6908976,4.5,1808
tm838687,Holiday in the Wild,MOVIE,2019,,85,romance; comedy; drama,US,,tt8510488,6.1,15053
ts85619,Hache,SHOW,2019,TV-MA,45,crime; drama; thriller,ES,2,tt8575476,6.5,1610
ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,2020,TV-Y7,22,action; animation,US,1,tt13783758,6.6,65
tm856593,Bert Kreischer: Hey Big Boy,MOVIE,2020,,62,comedy,US,,tt11810424,7,1913
tm844662,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,2019,,63,comedy,US,,tt11248800,7.4,3077
tm446581,The Edge of Democracy,MOVIE,2019,,121,documentation; history,BR,,tt6016744,7.2,14605
tm494731,Sextuplets,MOVIE,2019,,97,comedy,US,,tt8976710,4.4,8380
tm886283,Legacy of Lies,MOVIE,2020,R,101,thriller; action,UA; GB; US; NL; PL,,tt6834916,5,3307
ts106141,The Chosen One,SHOW,2019,TV-MA,27,thriller; drama,BR,2,tt9048368,5.7,661
ts225430,Mystic Pop-up Bar,SHOW,2020,,69,scifi; comedy; fantasy,KR,1,tt12246190,8,1977
ts257301,Big Timber,SHOW,2020,,45,reality,CA,2,tt13322572,6.5,577
tm844513,M8 - When Death Rescues Life,MOVIE,2019,,84,drama; thriller,BR,,tt11321572,7,608
ts255809,Carmel: Who Killed Maria Marta?,SHOW,2020,TV-14,58,crime; documentation,AR,1,tt13244092,7,2375
ts192297,Morphle,SHOW,2019,TV-Y,6,animation; family,GB; NL,5,tt10087694,5.1,77
tm884369,Best Wishes; Warmest Regards: A Schitts Creek Farewell,MOVIE,2020,,44,documentation,CA,,tt12004838,8.6,1357
ts189629,Nisman. The Prosecutor; the President and the Spy,SHOW,2019,,62,thriller; documentation; crime; history,AR,1,tt11618264,7.6,569
ts216593,Taco Chronicles,SHOW,2019,TV-MA,30,documentation,MX,2,,,
ts82739,Women of the Night,SHOW,2019,TV-MA,47,crime; drama,NL; BE,2,tt7785420,6.3,871
tm858416,Guilty,MOVIE,2020,,119,thriller,IN,,,,
tm836662,Go!,MOVIE,2020,,103,family; sport,AU,,tt8116640,5.9,2723
ts226588,100 Humans: Lifes Questions. Answered.,SHOW,2020,TV-14,37,documentation; reality,US,1,tt11823088,5.7,3958
ts222634,Nobodys Looking,SHOW,2019,TV-MA,20,comedy; drama; fantasy,BR,1,tt11131980,7.7,1956
ts223895,Hi Bye; Mama!,SHOW,2020,,61,scifi; comedy; drama; fantasy,KR,2,tt11804034,8,1561
tm970327,Seven,MOVIE,2019,,113,drama,,,tt12553430,7.5,29
ts251615,(Un)Well,SHOW,2020,TV-MA,52,reality; documentation,US,1,tt12759384,6.4,1041
ts216744,Heroes of Goo Jit Zu,SHOW,2019,TV-Y7,12,animation; action; comedy; scifi,,1,tt10589932,7.5,23
tm812998,Miracle in Cell No. 7,MOVIE,2019,,132,drama,TR,,tt10431500,8.2,46939
tm889629,Lady Driver,MOVIE,2020,PG,104,drama; sport,US,,tt7562334,5.8,1463
ts254568,The Last Word,SHOW,2020,TV-MA,45,comedy; drama,DE,1,tt10506510,7,948
tm977997,Captain Underpants: Mega Blissmas,MOVIE,2020,G,46,comedy; animation; family,US,,tt13411948,5.3,155
ts223077,Broken,SHOW,2019,,59,documentation,US,1,,,
ts226617,The Innocence Files,SHOW,2020,TV-MA,64,documentation; crime; drama,US,1,tt11958922,8,2622
tm897170,Furie,MOVIE,2019,,98,thriller; drama; horror,FR,,tt8246392,5.6,2731
ts110637,Mortel,SHOW,2019,TV-MA,52,fantasy; horror; scifi; crime; drama,FR,2,tt8403570,6.5,1390
tm917974,Hard Kill,MOVIE,2020,R,98,thriller; action,US,,tt11656172,3.4,19728
ts213820,Next in Fashion,SHOW,2020,TV-14,51,reality,US,1,tt10394770,7.3,3572
ts88744,Losers,SHOW,2019,TV-MA,8,documentation; sport; comedy; european,GB,1,tt9817218,7.6,1741
ts90621,Kota Factory,SHOW,2019,TV-MA,42,drama; comedy,IN,2,tt9432978,9.3,66985
ts90995,1994,SHOW,2019,TV-MA,178,documentation; history,MX,1,tt10243640,7.5,514
ts88841,The School Nurse Files,SHOW,2020,TV-14,51,scifi; comedy; drama; fantasy,KR,1,tt12879522,6.4,1147
tm916997,Work It,MOVIE,2020,PG-13,93,music; comedy,US,,tt10276470,6.1,12828
tm852662,Ultras,MOVIE,2020,,109,drama,IT,,tt10937434,6.2,4831
tm376739,Bethany Hamilton: Unstoppable,MOVIE,2019,PG,99,documentation; sport,US,,tt6435258,7.4,705
tm849937,Jungle Beat: The Movie,MOVIE,2020,G,84,scifi; fantasy; animation; comedy; family,MU,,tt12139700,5.5,983
ts93981,Monarca,SHOW,2019,TV-MA,44,drama,MX,2,tt8655736,7.8,3210
ts102933,Les de lhoquei,SHOW,2019,TV-MA,50,sport; drama,ES,2,tt9486226,6.8,429
tm932609,The Binding,MOVIE,2020,,93,drama; thriller; horror,IT,,tt10914452,4.8,4145
tm898169,If Anything Happens I Love You,MOVIE,2020,PG,12,drama,US,,,,
tm851346,Residue,MOVIE,2020,,90,drama,US,,tt11568878,6.5,570
ts252661,La LÃ­nea: Shadow of Narco,SHOW,2020,TV-MA,30,crime; documentation,ES,1,tt12875794,6.4,386
ts314648,The Witcher: A Look Inside the Episodes,SHOW,2020,,6,documentation,GB,1,tt12748032,7.1,151
tm894619,Feel the Beat,MOVIE,2020,G,107,drama; comedy; family,CA; US,,tt10714856,6.3,10749
tm885805,Debt Collectors,MOVIE,2020,R,97,comedy; action,US,,tt10933680,5.7,4230
tm483420,Ella Fitzgerald: Just One of Those Things,MOVIE,2019,,89,music; documentation,GB,,tt9824012,6.9,413
tm918853,All Together Now,MOVIE,2020,PG,92,drama,US,,tt3155342,6.5,4182
tm814644,Coffee & Kareem,MOVIE,2020,,88,action; comedy; crime,US,,tt9898858,5.1,13469
ts90413,Gigantosaurus,SHOW,2019,TV-G,13,animation,FR; US,3,tt9636800,6.9,159
tm850822,Fortune Feimster: Sweet & Salty,MOVIE,2020,,61,comedy; drama,,,tt11488724,6.9,949
ts306187,Family Reunion,SHOW,2019,TV-PG,29,family; comedy,US,5,tt9153270,6.4,2576
tm857187,Tom Segura: Ball Hog,MOVIE,2020,,70,comedy,US,,tt11861072,7.3,2848
ts225102,Record of Youth,SHOW,2020,TV-14,73,drama; romance,KR,1,tt12850322,7.3,2278
tm925785,Dark Forces,MOVIE,2020,,81,thriller; horror; action,,,tt12536776,2.7,586
